NUM_CORR_ACI;COD_LOCAL_EVENTO_ACI;NUM_TRAT_ACO_PAN;MES;AL_CAS;GRAU;TRAT;S_MAX
597458;OB1;1;201408;779;AS;F1;4
597531;OB1;1;201408;469;AA;C1;15
597572;OB1;1;201408;465;AA;C1;9
597584;OB1;1;201408;326;AA;C1;10
597585;OB1;1;201408;44;AA;C1;10
597587;OB1;1;201408;615;AA;C1;10
597614;OB2;1;201408;428;AA;C1;10
597626;OB2;1;201408;314;AA;C1;15
597643;OB2;1;201408;264;AA;C1;10
597650;OB2;1;201408;190;AS;C1;9
597665;OB1;1;201408;0;AC;C1;15
597684;OB2;1;201408;189;AS;C1;10
597723;OB2;1;201408;367;AS;C1;9
597742;OB2;1;201408;388;AA;C1;10
597743;OB1;1;201408;288;AA;C1;10
597745;OB2;1;201408;331;AA;C1;10
597751;OB1;1;201408;164;AA;C1;9
597752;OB2;1;201408;102;AA;C1;9
597770;OB1;1;201408;94;AS;C1;9
597847;OB1;1;201408;96;AS;C1;10
597867;OB2;1;201408;376;AA;C1;10
597892;OB2;1;201408;660;AA;C1;15
597893;OB1;1;201408;477;AA;C1;15
597898;OB2;1;201408;154;AA;C1;15
597906;OB1;1;201408;564;AS;C1;9
597916;OB2;1;201408;311;AS;F1;6
597931;OB1;1;201408;244;AA;C1;20
597933;OB1;1;201408;381;AA;C1;20
597936;OB2;1;201408;264;AA;C1;20
597964;OB2;1;201408;315;AA;C1;20
597974;OB2;1;201408;127;AS;C1;9
597996;OB2;2;201408;339;AS;C1;3
598007;OB2;1;201408;345;AA;C1;10
598020;OB1;1;201408;923;AS;F1;2
486256;OB2;1;201309;348;AA;F8;4
486259;OB2;1;201309;321;AA;F1;4
486298;OB2;1;201309;422;AS;F1;8
486300;OB1;1;201309;278;AS;F1;9
486305;OB1;1;201309;275;AA;C1;20
486317;OB2;1;201309;433;AS;F1;9
486340;OB2;1;201309;785;AA;C1;8
486360;OB2;1;201309;209;AS;C8;3
486364;OB1;1;201309;1027;AA;C1;10
486375;OB1;2;201309;590;AA;C1;10
486409;OB1;1;201309;229;AS;C1;3
486486;OB2;1;201309;278;AA;C1;15
486513;OB2;1;201309;195;AA;C1;9
486517;OB1;1;201309;322;AA;C1;9
486557;OB1;1;201309;256;AA;C1;20
486558;OB2;1;201309;430;AS;C1;10
486562;OB2;1;201309;225;AS;C1;10
486572;OB2;1;201309;723;AA;C1;15
486588;OB2;1;201309;300;AA;C1;10
486601;OB1;1;201309;415;AA;C1;15
486605;OB1;1;201309;246;AA;C1;10
486607;OB2;1;201309;133;AA;C1;10
486637;OB1;1;201309;367;AA;C1;10
486642;OB1;1;201309;138;AA;C1;10
486645;OB1;1;201309;448;AA;C1;3
486654;OB2;1;201309;99;AS;C1;10
486658;OB1;1;201309;208;AS;C1;9
486724;OB2;1;201309;224;AS;F1;5
486764;OB1;1;201309;101;AA;C1;15
486769;OB2;1;201309;118;AA;C1;10
486776;OB1;1;201309;694;AA;C1;9
486787;OB1;1;201309;666;AA;C1;15
486794;OB2;1;201309;60;AC;C1;15
486833;OB2;1;201309;1416;AA;C1;6
486834;OB1;1;201309;443;AA;C8;6
486847;OB2;1;201309;190;AA;C1;8
486926;OB2;1;201309;703;AA;C1;9
486928;OB2;1;201309;540;AA;C1;9
486969;OB1;1;201310;240;AS;C1;9
486997;OB2;1;201310;64;AC;C7;15
487041;OB1;1;201310;671;AA;C1;15
487048;OB1;1;201310;583;AA;C1;10
487052;OB2;1;201310;472;AA;C1;20
487079;OB1;1;201310;448;AS;F1;9
487101;OB2;1;201310;372;AS;F1;3
487109;OB2;1;201310;352;AS;C1;3
487204;OB2;1;201310;349;AS;F1;4
487264;OB1;1;201310;357;AS;C1;9
487286;OB2;1;201310;795;AA;C1;4
487298;OB2;1;201310;434;AA;F8;4
487304;OB2;1;201310;368;AA;C1;8
487310;OB1;1;201310;224;AS;F1;9
487324;OB2;1;201310;415;AA;C1;10
487337;OB1;1;201310;565;AA;C1;10
487338;OB2;1;201310;481;AA;C1;10
487347;OB1;1;201310;396;AA;C1;10
487355;OB1;1;201310;360;AS;C1;10
487378;OB2;1;201310;412;AA;C1;10
487380;OB2;1;201310;314;AA;C1;8
487397;OB2;1;201310;224;AS;C1;3
487418;OB1;2;201310;468;AA;C8;4
487424;OB1;1;201310;388;AA;C1;6
487431;OB1;1;201310;605;AA;C1;10
487432;OB1;2;201310;465;AA;C1;10
487440;OB1;1;201310;198;AS;F1;4
487466;OB2;1;201310;330;AS;F1;9
487504;OB2;1;201310;172;AS;C1;9
487506;OB2;1;201310;219;AS;C1;9
487517;OB1;1;201310;155;AS;C1;10
487558;OB2;1;201310;657;AS;C1;9
487631;OB1;1;201310;701;AA;C1;8
487634;OB2;1;201310;654;AA;C1;6
487686;OB1;1;201311;317;AS;C1;9
487757;OB2;1;201311;657;AA;C1;6
487762;OB1;1;201311;278;AA;C1;10
487803;OB2;;201311;0;AS;F8;9
487878;OB2;1;201311;256;AA;C1;8
487910;OB1;1;201311;295;AS;C1;9
487920;OB2;1;201311;310;AS;C1;9
487976;OB2;1;201311;268;AA;C1;10
487990;OB1;1;201311;205;AS;F1;3
488048;OB2;2;201311;268;AA;C1;10
488079;OB1;1;201311;346;AA;C1;10
488103;OB2;1;201311;440;AA;C1;15
488121;OB2;1;201311;335;AA;C1;8
488186;OB2;1;201311;683;AA;C1;6
488291;OB2;1;201311;713;AA;C1;10
488345;OB2;1;201311;324;AA;C1;8
488346;OB2;1;201311;206;AS;F1;6
488365;OB1;1;201311;528;AS;C1;4
488372;OB2;1;201311;231;AS;C1;4
488445;OB2;1;201312;331;AA;C1;9
488447;OB1;1;201312;260;AA;C1;10
488472;OB1;1;201312;434;AA;C1;10
488474;OB2;1;201312;169;AA;C1;10
488500;OB2;1;201312;187;AA;C1;10
488510;OB1;1;201312;140;AA;C7;10
488518;OB2;1;201312;45;AA;C1;10
488519;OB2;1;201312;411;AA;C1;10
488527;OB2;1;201312;61;AA;C1;10
488569;OB2;1;201312;105;AA;C1;10
488573;OB2;1;201312;359;AA;C1;10
488624;OB1;1;201312;896;AA;C1;20
488653;OB2;1;201312;306;AS;F1;9
488686;OB1;1;201312;489;AS;F1;9
488748;OB2;1;201312;959;AA;C1;15
488773;OB1;1;201312;342;AS;F1;9
488775;OB1;1;201312;179;AS;F1;9
488789;OB1;1;201312;212;AA;C1;10
488807;OB1;1;201312;591;AA;C1;10
488875;OB1;1;201312;744;AA;C1;9
488890;OB1;1;201401;670;AS;C1;3
488906;OB1;1;201401;223;AS;F1;9
488907;OB2;1;201401;440;AS;C7;9
488952;OB2;1;201401;365;AA;C1;10
488965;OB2;1;201401;750;AA;C1;6
488979;OB1;1;201401;497;AS;F1;4
488996;OB1;1;201401;744;AA;C1;9
489000;OB1;1;201401;168;AS;F1;2
489013;OB2;1;201401;0;AC;C1;15
489036;OB2;1;201401;696;AA;C1;15
489044;OB2;1;201401;201;AA;C1;15
489064;OB2;1;201401;315;AA;C1;10
489082;OB1;1;201401;272;AA;C1;8
489094;OB2;1;201401;1002;AA;C1;20
489109;OB2;1;201401;17;AC;C1;15
489110;OB2;1;201401;97;AC;C1;15
489120;OB1;1;201401;470;AA;C1;20
489143;OB2;1;201401;369;AA;C1;8
489164;OB2;1;201401;967;AA;C1;10
489167;OB2;1;201401;637;AA;C1;9
489178;OB1;1;201401;215;AA;C1;10
489182;OB1;1;201401;173;AA;C1;9
489187;OB1;1;201401;367;AA;F1;4
489231;OB1;1;201401;429;AA;C1;3
489236;OB2;1;201401;607;AA;C1;15
489243;OB1;1;201401;380;AA;C1;15
489262;OB2;1;201401;120;AA;C1;10
489302;OB2;1;201401;111;AS;C1;8
489316;OB2;1;201401;757;AA;C1;9
489319;OB1;1;201401;66;AA;C1;9
489345;OB1;1;201401;809;AA;C1;8
489370;OB1;;201401;0;AA;C1;9
489371;OB2;1;201401;263;AA;C1;9
489377;OB1;2;201401;291;AA;C1;10
489423;OB2;1;201401;513;AA;C1;15
489425;OB2;1;201401;272;AA;C1;15
489428;OB1;1;201401;370;AA;C1;8
489465;OB1;1;201401;212;AA;C1;10
489468;OB2;1;201401;587;AS;F1;3
489495;OB1;1;201401;394;AA;C1;15
489503;OB1;1;201401;338;AA;C1;8
489563;OB1;1;201401;229;AA;C1;10
489667;OB1;1;201401;200;AS;C1;10
489670;OB2;1;201401;229;AS;C1;10
489684;OB1;1;201402;342;AA;C1;10
489865;OB2;2;201402;356;AA;C1;10
489892;OB2;1;201402;356;AA;C1;10
489895;OB2;1;201402;572;AA;C1;10
489927;OB2;1;201402;368;AA;C1;10
489937;OB1;1;201402;47;AA;C1;10
489942;OB2;1;201402;194;AA;C1;10
489984;OB1;1;201402;206;AA;C1;9
489993;OB1;1;201402;552;AS;C1;6
490016;OB1;1;201402;75;AA;C1;8
490046;OB2;1;201402;396;AA;C1;9
490050;OB1;1;201402;110;AA;C1;9
490056;OB2;1;201402;805;AA;C1;20
490058;OB1;1;201402;65;AS;C1;9
490091;OB1;1;201402;98;AS;C1;9
490109;OB1;1;201402;320;AA;C1;15
490120;OB2;1;201402;86;AA;C1;10
490147;OB1;1;201402;822;AA;C1;10
490156;OB1;1;201402;104;AA;C1;9
490195;OB1;1;201402;374;AA;C1;8
490197;OB2;1;201402;366;AS;F8;4
490200;OB1;1;201402;159;AA;C1;9
490211;OB2;1;201402;495;AS;F1;4
490222;OB2;1;201402;55;AS;C1;6
490227;OB2;1;201402;399;AA;C1;10
490230;OB2;1;201402;342;AS;F1;9
490233;OB2;1;201402;262;AS;F1;9
490340;OB2;1;201402;326;AS;C1;3
490359;OB2;1;201402;290;AA;C1;10
490379;OB1;1;201402;532;AS;F1;9
490422;OB2;1;201403;310;AA;C1;9
490437;OB1;1;201403;392;AS;F1;9
490438;OB1;1;201403;288;AS;F1;6
490461;OB1;1;201403;441;AA;C1;8
490489;OB1;1;201403;211;AA;C1;8
490510;OB2;1;201403;447;AS;F1;3
490514;OB2;1;201403;401;AA;C1;15
490541;OB1;1;201403;283;AA;C1;10
490565;OB2;1;201403;404;AS;F1;6
490608;OB2;1;201403;321;AA;C1;9
490643;OB1;1;201403;60;AS;C1;10
490652;OB1;1;201403;665;AA;C1;20
490667;OB2;1;201403;942;AS;F1;3
490671;OB1;1;201403;777;AA;C1;9
490673;OB1;1;201403;434;AA;C1;8
490703;OB2;1;201403;537;AA;C1;4
490707;OB1;1;201403;274;AS;C1;9
490720;OB2;1;201403;131;AS;C1;10
490724;OB2;1;201403;503;AA;C1;8
490748;OB2;1;201403;1144;AA;C1;20
490761;OB2;1;201403;243;AS;C1;10
490817;OB2;1;201403;395;AA;C1;8
490884;OB1;1;201403;455;AA;C1;20
490901;OB2;1;201403;420;AA;C1;10
490906;OB2;1;201403;384;AA;C1;20
490926;OB1;1;201403;74;AA;C8;4
490978;OB1;1;201403;163;AA;C1;10
490980;OB1;1;201403;331;AA;C1;10
490983;OB2;2;201403;85;AA;C1;10
490992;OB1;1;201403;558;AA;C1;20
491010;OB1;1;201403;307;AA;C1;10
491072;OB1;1;201404;187;AA;C1;10
491084;OB1;1;201404;258;AA;C1;20
491117;OB1;2;201404;61;AS;C1;10
491133;OB1;;201404;0;AA;C1;6
491142;OB1;1;201404;170;AS;C1;9
491154;OB1;1;201404;154;AA;C1;15
491218;OB1;1;201404;211;AA;C1;10
491294;OB2;1;201404;127;AS;C1;10
491366;OB2;1;201404;246;AS;C1;10
491463;OB2;1;201404;282;AA;C1;10
491483;OB2;1;201404;494;AA;F8;4
491553;OB1;1;201404;317;AA;C1;10
491575;OB1;1;201404;1760;AA;C1;6
491588;OB2;1;201404;201;AA;C1;8
491673;OB2;1;201404;249;AA;C1;10
491682;OB2;2;201404;74;AS;C1;9
491698;OB2;1;201404;53;AC;C1;15
491702;OB2;1;201404;233;AS;F8;9
491759;OB1;1;201405;132;AA;C1;15
491761;OB2;1;201405;449;AS;F1;9
491788;OB1;1;201405;426;AS;F1;2
491848;OB1;1;201405;290;AA;C1;10
491864;OB1;1;201405;365;AA;C1;10
491884;OB2;1;201405;115;AA;C1;10
491897;OB1;1;201405;229;AA;C1;8
491946;OB2;1;201405;295;AA;C1;9
491947;OB1;1;201405;202;AA;C1;9
491971;OB1;1;201405;765;AS;C1;6
492004;OB2;1;201405;237;AS;C1;9
492019;OB2;1;201405;179;AS;C1;9
492026;OB1;1;201405;439;AS;C1;3
492043;OB2;1;201405;908;AA;F1;4
492070;OB2;1;201405;129;AA;C1;10
492114;OB2;1;201405;397;AS;F1;6
492118;OB1;1;201405;340;AS;C1;9
492140;OB2;1;201405;182;AA;C1;20
492141;OB1;1;201405;254;AA;C1;15
492188;OB1;1;201405;511;AA;C1;15
492255;OB1;1;201405;552;AA;C1;20
492276;OB2;1;201405;251;AA;C1;20
492284;OB2;1;201405;143;AS;C1;10
492321;OB1;1;201405;497;AA;C1;20
492323;OB2;1;201405;678;AA;C1;15
492393;OB1;1;201406;593;AA;C1;15
492453;OB2;1;201406;720;AA;C1;3
492458;OB1;1;201406;251;AA;C1;8
492464;OB2;;201406;0;AA;C1;15
492467;OB2;1;201406;238;AA;C1;15
492496;OB2;1;201406;230;AA;C1;20
492512;OB2;1;201406;339;AA;C1;15
492522;OB2;1;201406;415;AA;C1;8
492539;OB2;1;201406;400;AA;C1;20
492549;OB1;1;201406;197;AA;C1;9
492550;OB1;1;201406;197;AA;C1;9
492554;OB1;1;201406;204;AS;C1;9
492558;OB1;1;201406;419;AA;C1;9
492563;OB2;1;201406;143;AS;C1;9
492637;OB2;1;201406;394;AS;F8;2
492641;OB1;1;201406;259;AS;C1;9
492667;OB1;;201406;0;AS;F1;3
492686;OB2;1;201406;520;AA;C1;20
492687;OB1;;201406;0;AA;C1;8
492702;OB2;1;201406;340;AA;C1;8
492709;OB2;1;201406;320;AA;C1;9
492715;OB1;1;201406;76;AA;C1;8
492718;OB2;1;201406;181;AA;C1;9
492735;OB1;1;201406;671;AS;F1;2
492737;OB2;1;201406;291;AS;C1;10
492742;OB1;1;201406;135;AS;C1;20
492756;OB1;1;201406;462;AA;C7;10
492767;OB1;1;201406;267;AA;C1;10
492773;OB1;1;201406;221;AA;C1;10
492792;OB1;1;201406;161;AA;C1;10
492846;OB1;1;201406;819;AA;C1;20
492863;OB1;1;201406;69;AS;C1;9
492890;OB2;1;201407;278;AS;C1;10
492918;OB2;1;201407;254;AA;C1;8
492920;OB1;1;201407;176;AA;C1;8
492936;OB2;1;201407;571;AA;C8;4
492949;OB1;1;201407;1234;AA;F1;4
492955;OB2;1;201407;674;AS;F8;1
492982;OB2;1;201407;295;AA;C1;8
493013;OB2;1;201407;168;AA;C1;8
493032;OB1;1;201407;69;AC;C1;15
493054;OB1;1;201407;541;AA;C1;10
493073;OB2;1;201407;209;AA;C1;10
493094;OB2;1;201407;459;AA;C1;10
493098;OB2;1;201407;453;AS;F1;8
493134;OB1;1;201407;884;AA;C1;4
493143;OB1;1;201407;305;AA;C1;3
493146;OB1;1;201407;804;AA;C1;10
493171;OB1;1;201407;1214;AA;C1;10
493178;OB1;1;201407;600;AS;C1;3
493180;OB1;1;201407;526;AA;C1;8
493193;OB1;1;201407;235;AS;F1;6
493203;OB1;1;201407;346;AS;C1;8
493208;OB1;1;201407;297;AS;C1;9
493224;OB1;1;201407;558;AA;C1;8
493231;OB2;;201407;0;AA;C1;8
493236;OB1;1;201407;357;AS;F1;6
493262;OB1;1;201407;525;AA;C1;8
493390;OB1;1;201407;483;AA;C1;8
493407;OB2;1;201407;524;AA;C1;6
493413;OB1;1;201407;360;AA;C1;8
493416;OB1;1;201407;80;AS;C1;3
493433;OB2;1;201408;326;AS;C1;8
493448;OB1;1;201408;507;AS;F1;6
493503;OB2;1;201408;345;AA;C1;3
493519;OB2;1;201408;85;AA;C1;10
493522;OB1;1;201408;417;AA;C1;8
493536;OB2;1;201408;238;AA;C1;15
493537;OB2;2;201408;443;AA;C1;15
493548;OB1;1;201408;97;AC;C1;15
493563;OB2;1;201408;450;AS;F1;6
493579;OB1;1;201408;55;AA;C7;9
493582;OB2;1;201408;487;AS;F8;2
493583;OB2;1;201408;637;AA;C1;8
493657;OB2;1;201408;386;AA;C1;8
493659;OB2;1;201408;459;AA;C1;8
493666;OB1;1;201408;212;AS;F8;2
493682;OB2;1;201408;588;AS;F8;1
493685;OB1;1;201408;630;AA;C1;20
493686;OB2;1;201408;552;AA;C1;20
493705;OB1;1;201408;225;AA;C1;8
493717;OB1;1;201408;299;AS;C1;9
493735;OB2;1;201408;192;AS;F8;2
493739;OB1;1;201408;591;AS;F8;1
493765;OB1;1;201408;172;AS;F8;2
493771;OB1;1;201408;59;AC;C1;15
493797;OB1;1;201408;477;AA;C1;15
493799;OB2;2;201408;103;AS;F1;3
493806;OB2;1;201408;662;AS;F8;1
493809;OB2;1;201408;606;AS;F8;1
493812;OB2;1;201408;173;AS;C1;9
493824;OB1;1;201408;594;AA;C1;9
493884;OB2;1;201408;430;AA;C1;15
493893;OB1;1;201408;568;AA;F1;4
493901;OB1;1;201408;364;AS;F1;9
493903;OB2;1;201408;275;AA;C1;10
493908;OB1;1;201408;808;AA;C1;6
493910;OB2;1;201408;129;AA;C1;8
493911;OB2;1;201408;125;AA;C1;10
493943;OB2;1;201408;272;AA;C1;15
493957;OB1;1;201408;154;AS;C1;10
493976;OB2;1;201408;205;AA;C1;15
493982;OB2;1;201408;362;AA;C1;20
493986;OB2;1;201408;459;AA;C1;20
493987;OB1;1;201408;288;AA;C1;20
493994;OB2;1;201408;537;AS;F1;3
494000;OB2;1;201408;370;AA;C1;10
494027;OB1;1;201408;154;AA;C1;8
494032;OB1;1;201408;261;AS;F1;9
494048;OB1;1;201408;162;AS;F1;9
494063;OB1;1;201408;710;AA;C1;10
494069;OB2;1;201408;273;AA;C1;10
494073;OB1;1;201408;318;AA;C1;10
494075;OB2;1;201408;126;AA;C1;10
590034;OB2;1;201309;115;AS;C1;9
590054;OB2;1;201309;178;AA;C1;9
590074;OB1;1;201309;419;AA;C1;20
590091;OB2;1;201309;93;AA;C1;9
590119;OB2;1;201309;488;AA;C1;10
590122;OB2;1;201309;371;AA;C1;20
590143;OB2;1;201309;315;AA;C1;10
590162;OB2;;201309;0;AA;F8;4
590166;OB2;1;201309;869;AA;C1;9
590187;OB1;2;201309;302;AA;A1;10
590205;OB1;1;201309;500;AA;C1;6
590248;OB2;1;201309;302;AS;F1;6
590249;OB1;1;201309;195;AS;F1;9
590254;OB2;1;201309;0;AC;C1;15
590264;OB2;1;201309;208;AS;C1;9
590267;OB1;1;201309;127;AS;C1;9
590302;OB2;1;201309;433;AS;C1;3
590303;OB1;1;201309;334;AS;C1;10
590317;OB2;1;201309;478;AS;F1;2
590324;OB2;1;201309;511;AS;F1;4
590327;OB1;1;201309;160;AA;C1;9
590409;OB2;1;201309;586;AA;C1;9
590440;OB1;1;201309;229;AS;C1;9
590465;OB2;1;201309;267;AS;C1;10
590467;OB2;1;201309;335;AS;C1;10
590471;OB1;1;201309;359;AS;C1;9
590498;OB2;1;201309;163;AA;C1;15
590530;OB2;;201309;0;AA;C1;6
590576;OB2;1;201309;151;AA;C1;15
590593;OB2;1;201309;108;AA;C8;8
590600;OB2;1;201309;280;AS;C1;9
590623;OB2;1;201309;140;AA;C1;8
590636;OB2;1;201309;561;AS;C1;6
590681;OB1;1;201309;36;AA;C1;8
590760;OB1;1;201310;448;AA;C1;10
590767;OB2;1;201310;273;AS;C1;9
590791;OB2;1;201310;224;AC;C1;15
590794;OB1;1;201310;1192;AA;C1;4
590837;OB2;1;201310;314;AA;C1;10
590837;OB2;;201310;0;AA;C1;10
590838;OB1;2;201310;65;AA;C1;10
590876;OB2;1;201310;371;AS;F1;6
590958;OB2;1;201310;613;AA;C1;10
590982;OB2;1;201310;0;AS;C1;10
591085;OB2;;201310;0;AA;C1;10
591120;OB2;1;201310;239;AA;C1;8
591128;OB2;1;201310;358;AA;C1;8
591165;OB2;1;201310;148;AS;C1;10
591175;OB2;1;201310;257;AA;C1;20
591179;OB1;;201310;0;AA;C1;15
591195;OB2;1;201310;187;AA;C1;10
591239;OB1;1;201310;118;AA;C1;4
591243;OB2;1;201310;0;AA;C1;10
591252;OB2;1;201310;289;AS;C1;10
591281;OB2;1;201310;340;AA;C1;10
591319;OB1;1;201310;380;AS;C1;4
591345;OB1;1;201310;368;AS;C1;9
591355;OB1;1;201310;165;AA;C1;9
591358;OB1;1;201310;150;AS;F1;9
591406;OB2;1;201310;314;AA;C1;10
591425;OB1;1;201310;367;AA;C1;4
591433;OB1;1;201310;511;AA;C1;6
591447;OB2;1;201310;266;AS;C1;10
591462;OB1;1;201311;0;AS;C7;10
591468;OB2;1;201311;54;AS;C1;10
591490;OB2;2;201311;351;AS;F1;9
591494;OB2;1;201311;298;AS;C1;9
591541;OB2;1;201311;455;AA;C1;4
591567;OB2;1;201311;266;AA;C1;8
591592;OB1;1;201311;690;AA;C1;10
591602;OB1;1;201311;356;AS;C1;10
591619;OB1;2;201311;74;AA;C1;15
591647;OB2;1;201311;302;AA;C8;6
591654;OB2;1;201311;257;AA;C1;8
591685;OB2;1;201311;177;AA;C8;6
591708;OB1;1;201311;711;AS;F1;6
591721;OB2;1;201311;430;AA;C1;10
591756;OB1;1;201311;268;AA;C1;10
591758;OB1;1;201311;114;AA;C1;10
591892;OB1;1;201311;244;AA;C1;9
591921;OB2;1;201311;368;AA;C1;10
591980;OB1;1;201311;181;AA;C1;10
591981;OB1;1;201311;393;AA;C1;10
591982;OB2;2;201311;401;AA;C1;6
591991;OB2;1;201311;468;AA;C1;8
591995;OB2;1;201311;156;AA;C1;8
592009;OB1;;201311;0;AA;F8;4
592020;OB2;1;201311;682;AA;C1;10
592022;OB2;1;201311;104;AA;C1;10
592026;OB1;1;201311;447;AA;C1;3
592098;OB1;1;201311;488;AA;C1;8
592118;OB1;1;201311;200;AS;C1;10
592125;OB1;1;201311;111;AS;C1;6
592141;OB2;1;201311;370;AS;F1;5
592155;OB1;1;201312;322;AA;C1;4
592168;OB2;1;201312;332;AA;C1;6
592215;OB1;1;201312;250;AS;C1;9
592269;OB2;1;201312;256;AA;C1;10
592282;OB2;1;201312;369;AA;C1;10
592289;OB1;1;201312;175;AA;C1;4
592296;OB1;1;201312;258;AA;C1;8
592299;OB2;1;201312;283;AA;C1;8
592346;OB2;1;201312;505;AA;F1;4
592347;OB2;1;201312;229;AA;C1;9
592360;OB2;1;201312;111;AC;C1;15
592399;OB1;1;201312;165;AA;C1;9
592435;OB1;1;201312;364;AA;C1;10
592436;OB2;1;201312;282;AA;C1;10
592441;OB1;1;201312;220;AA;C1;10
592473;OB1;1;201312;255;AA;C1;15
592486;OB2;1;201312;125;AA;C1;15
592522;OB1;1;201312;535;AA;C1;9
592547;OB1;1;201312;117;AA;C1;10
592596;OB1;1;201312;468;AA;C1;15
592600;OB1;1;201312;202;AA;C1;15
592675;OB2;1;201312;825;AS;F1;4
592686;OB1;1;201312;199;AS;C1;9
592691;OB1;1;201312;318;AA;C1;8
592735;OB1;1;201312;234;AS;C1;6
592813;OB1;1;201312;141;AS;C1;10
592830;OB1;1;201312;570;AA;C1;10
592855;OB2;1;201312;626;AA;C1;20
592860;OB2;1;201312;257;AA;C1;20
592867;OB1;1;201312;744;AA;A1;20
592868;OB1;1;201312;867;AA;C1;6
592899;OB1;1;201312;124;AA;C7;9
592905;OB2;1;201401;349;AS;C1;3
593004;OB2;1;201401;610;AA;C1;10
593063;OB2;1;201401;205;AA;C1;10
593073;OB1;1;201401;619;AA;C1;4
593089;OB1;1;201401;27;AS;F1;6
593103;OB2;1;201401;166;AA;C1;10
593195;OB2;1;201401;625;AA;C1;6
593222;OB2;1;201401;812;AA;C1;20
593227;OB2;1;201401;276;AA;C1;20
593235;OB1;1;201401;316;AA;C1;15
593241;OB2;1;201401;528;AA;C1;9
593252;OB1;1;201401;305;AA;C1;15
593254;OB1;1;201401;267;AA;C1;15
593268;OB2;1;201401;500;AA;C1;10
593272;OB2;1;201401;288;AA;C1;10
593275;OB2;1;201401;708;AA;C1;15
593279;OB2;1;201401;547;AA;C1;10
593316;OB1;1;201401;597;AA;C1;20
593335;OB1;1;201401;499;AS;C1;8
593375;OB2;1;201401;778;AS;F1;4
593382;OB2;1;201401;309;AA;C1;10
593386;OB2;1;201401;164;AA;C1;10
593395;OB2;1;201401;118;AA;C1;9
593419;OB1;1;201401;369;AA;C1;8
593422;OB1;1;201401;114;AS;C1;9
593431;OB2;1;201401;306;AA;C1;10
593446;OB2;1;201401;80;AA;C1;10
593449;OB1;1;201401;92;AA;C1;10
593450;OB2;1;201401;87;AA;C1;10
593489;OB1;1;201401;778;AA;C1;8
593504;OB1;1;201402;186;AA;C1;8
593531;OB1;;201402;0;AA;C1;9
593605;OB2;1;201402;233;AS;F1;9
593651;OB2;1;201402;175;AS;C1;8
593652;OB1;1;201402;239;AS;C1;8
593701;OB2;1;201402;424;AS;C1;4
593722;OB2;1;201402;269;AA;C1;9
593724;OB1;;201402;0;AS;C1;9
593748;OB2;1;201402;267;AA;C1;10
593798;OB1;1;201402;359;AS;C8;9
593813;OB2;1;201402;309;AA;C1;10
593821;OB1;1;201402;265;AS;C1;10
593829;OB1;1;201402;254;AA;C1;10
593834;OB1;1;201402;546;AA;C1;8
593901;OB1;1;201402;162;AA;C1;15
593943;OB2;1;201402;511;AA;C1;8
594002;OB2;1;201402;1109;AA;C1;10
594005;OB1;1;201402;414;AA;C1;10
594014;OB2;1;201402;852;AS;F1;9
594045;OB2;1;201403;543;AA;C1;10
594089;OB2;2;201403;404;AS;C1;9
594123;OB2;1;201403;658;AA;C1;4
594174;OB2;1;201403;471;AS;C1;3
594202;OB1;1;201403;367;AS;F1;9
594217;OB1;1;201403;310;AS;F8;9
594351;OB2;1;201403;138;AA;C1;9
594363;OB1;1;201403;172;AA;C1;8
594377;OB1;1;201403;435;AA;C1;6
594386;OB1;1;201403;95;AS;C1;10
594393;OB1;1;201403;146;AA;C1;8
594435;OB2;1;201403;779;AA;C1;8
594445;OB1;1;201403;349;AA;C1;8
594449;OB2;1;201403;126;AC;C1;15
594452;OB2;1;201403;0;AC;C7;15
594473;OB1;1;201403;284;AA;C1;8
594524;OB2;1;201403;183;AC;C1;15
594531;OB2;1;201403;159;AA;C1;9
594566;OB2;1;201403;471;AA;C1;6
594574;OB2;1;201403;842;AA;C1;20
594579;OB2;1;201403;732;AA;C1;20
594602;OB1;1;201403;138;AA;C1;10
594608;OB2;1;201403;345;AA;C7;9
594635;OB2;1;201403;162;AS;C1;9
594720;OB1;1;201403;361;AA;C1;20
594721;OB1;2;201403;228;AA;C1;20
594726;OB2;1;201404;703;AA;C1;20
594745;OB1;1;201404;380;AA;C1;10
594747;OB1;1;201404;147;AA;C1;10
594770;OB2;1;201404;445;AA;C1;20
594772;OB1;1;201404;209;AA;C1;10
594790;OB2;1;201404;107;AS;C1;9
594809;OB1;1;201404;330;AS;C1;8
594818;OB2;1;201404;198;AS;C1;3
594831;OB1;1;201404;262;AA;C1;10
594848;OB1;1;201404;607;AA;C1;15
594849;OB2;1;201404;359;AA;C1;15
594856;OB1;1;201404;73;AA;C1;8
594865;OB2;1;201404;1054;AA;C1;8
594887;OB2;1;201404;1122;AA;C1;4
594932;OB2;1;201404;359;AA;C1;20
594947;OB1;1;201404;64;AC;C1;15
594955;OB2;2;201404;502;AA;C1;10
594966;OB2;1;201404;447;AA;C1;9
594985;OB1;1;201404;321;AS;C1;10
594987;OB1;1;201404;415;AS;F8;9
594993;OB2;1;201404;40;AA;C1;8
595005;OB1;1;201404;194;AA;C1;10
595014;OB1;1;201404;165;AS;C1;3
595037;OB1;1;201404;644;AA;C1;8
595122;OB1;1;201404;356;AA;C1;15
