"PANELA","CAMP","VIDA_PAN_ACO","DR"
"10.143","201404","29",0.00
"10.143","201404","30",0.00
"10.143","201404","31",0.00
"10.143","201404","32",0.00
"10.143","201404","33",0.00
"10.143","201404","34",0.00
"10.143","201404","35",0.00
"10.143","201404","36",0.00
"10.143","201404","37",1.00
"10.143","201404","38",0.00
"10.143","201404","39",0.00
"10.143","201404","40",0.00
"10.143","201404","41",0.00
"10.143","201404","42",0.00
"10.143","201404","43",0.00
"10.143","201404","44",0.00
"10.143","201404","45",0.00
"10.143","201404","46",1.00
"10.143","201404","47",0.00
"10.143","201404","48",1.00
"10.143","201404","49",0.00
"10.143","201404","50",0.00
"10.143","201404","51",0.00
"10.143","201404","52",0.00
"10.143","201404","53",0.00
"10.143","201404","54",0.00
"10.143","201404","55",0.00
"10.143","201404","56",0.00
"10.143","201404","57",0.00
"10.143","201404","58",0.00
"10.143","201404","59",0.00
"10.143","201404","60",0.00
"10.143","201404","61",0.00
"10.143","201404","62",0.00
"10.143","201404","63",1.00
"10.143","201404","64",0.00
"10.143","201404","65",0.00
"10.143","201404","66",0.00
"10.143","201404","67",0.00
"10.143","201404","68",0.00
"10.143","201404","69",0.00
"10.143","201404","70",0.00
"10.143","201404","71",0.00
"10.143","201404","72",0.00
"10.143","201404","73",0.00
"10.143","201404","74",0.00
"10.143","201404","75",0.00
"10.143","201404","76",0.00
"10.143","201404","77",0.00
"10.143","201404","78",0.00
"10.143","201404","79",0.00
"10.143","201404","80",0.00
"10.143","201404","81",0.00
"10.143","201404","82",0.00
"10.143","201404","83",0.00
"10.143","201404","84",1.00
"10.143","201404","85",0.00
"10.143","201404","86",1.00
"10.143","201404","87",0.00
"10.143","201404","88",0.00
"10.143","201404","89",0.00
"10.143","201404","90",0.00
"10.143","201404","91",0.00
"10.143","201404","92",0.00
"10.143","201404","93",1.00
"10.143","201404","94",0.00
"10.143","201404","95",0.00
"10.143","201404","96",0.00
"10.143","201404","97",0.00
"10.143","201404","98",0.00
"10.143","201404","99",0.00
"10.143","201404","100",0.00
"10.143","201404","101",0.00
"10.143","201404","102",0.00
"10.143","201404","103",0.00
"10.143","201404","104",1.00
"10.143","201404","105",0.00
"10.143","201404","106",0.00
"10.143","201404","107",0.00
"10.143","201404","108",0.00
"10.143","201404","109",0.00
"10.143","201404","110",0.00
"10.143","201404","111",0.00
"10.143","201404","112",0.00
"10.143","201404","113",0.00
"10.143","201404","114",0.00
"10.143","201404","115",0.00
"10.143","201404","116",0.00
"10.143","201404","117",0.00
"10.143","201404","118",1.00
"10.143","201404","119",0.00
"10.143","201404","120",0.00
"10.143","201404","121",0.00
"10.143","201404","122",0.00
"10.143","201404","123",0.00
"12.142","201404","1",0.00
"12.142","201404","2",1.00
"12.142","201404","3",0.00
"12.142","201404","4",0.00
"12.142","201404","5",0.00
"12.142","201404","6",0.00
"12.142","201404","7",0.00
"12.142","201404","8",0.00
"12.142","201404","9",0.00
"12.142","201404","10",0.00
"12.142","201404","11",0.00
"12.142","201404","12",0.00
"12.142","201404","13",0.00
"12.142","201404","14",0.00
"12.142","201404","15",1.00
"12.142","201404","16",0.00
"12.142","201404","17",0.00
"12.142","201404","18",0.00
"12.142","201404","19",1.00
"12.142","201404","20",0.00
"12.142","201404","21",0.00
"12.142","201404","22",0.00
"12.142","201404","23",0.00
"12.142","201404","24",0.00
"12.142","201404","25",0.00
"12.142","201404","26",0.00
"12.142","201404","27",1.00
"12.142","201404","28",0.00
"12.142","201404","29",0.00
"12.142","201404","30",0.00
"12.142","201404","31",0.00
"12.142","201404","32",1.00
"12.142","201404","33",1.00
"12.142","201404","34",0.00
"12.142","201404","35",0.00
"12.142","201404","36",0.00
"12.142","201404","37",1.00
"12.142","201404","38",0.00
"12.142","201404","39",0.00
"12.142","201404","40",0.00
"12.142","201404","41",0.00
"12.142","201404","42",0.00
"12.142","201404","43",0.00
"12.142","201404","44",0.00
"12.142","201404","45",0.00
"12.142","201404","46",1.00
"12.142","201404","47",0.00
"12.142","201404","48",0.00
"12.142","201404","49",0.00
"12.142","201404","50",0.00
"12.142","201404","51",0.00
"12.142","201404","52",0.00
"12.142","201404","53",1.00
"12.142","201404","54",0.00
"12.142","201404","55",0.00
"12.142","201404","56",0.00
"12.142","201404","57",0.00
"12.142","201404","58",0.00
"12.142","201404","59",1.00
"12.142","201404","60",1.00
"12.142","201404","61",0.00
"12.142","201404","62",0.00
"12.142","201404","63",0.00
"12.142","201404","64",0.00
"12.142","201404","65",1.00
"12.142","201404","66",0.00
"12.142","201404","67",0.00
"12.142","201404","68",0.00
"12.142","201404","69",0.00
"12.142","201404","70",0.00
"12.142","201404","71",0.00
"12.142","201404","72",0.00
"12.142","201404","73",0.00
"12.142","201404","74",0.00
"12.142","201404","75",0.00
"12.142","201404","76",0.00
"12.142","201404","77",0.00
"12.142","201404","78",0.00
"12.142","201404","79",0.00
"12.142","201404","80",0.00
"12.142","201404","81",0.00
"12.142","201404","82",0.00
"12.142","201404","83",0.00
"12.142","201404","84",0.00
"12.142","201404","85",0.00
"12.142","201404","86",0.00
"12.142","201404","87",0.00
"12.142","201404","88",0.00
"12.142","201404","89",1.00
"12.142","201404","90",0.00
"12.142","201404","91",0.00
"12.142","201404","92",0.00
"12.142","201404","93",0.00
"12.142","201404","94",0.00
"12.142","201404","95",0.00
"12.142","201404","96",1.00
"12.142","201404","97",0.00
"12.142","201404","98",1.00
"12.142","201404","99",0.00
"12.142","201404","100",1.00
"12.142","201404","101",1.00
"12.142","201404","102",0.00
"12.142","201404","103",0.00
"12.142","201404","104",0.00
"12.142","201404","105",0.00
"12.142","201404","106",0.00
"12.142","201404","107",0.00
"12.142","201404","108",0.00
"12.142","201404","109",0.00
"12.142","201404","110",0.00
"12.142","201404","111",0.00
"12.142","201404","112",0.00
"12.142","201404","113",0.00
"12.142","201404","114",0.00
"12.142","201404","115",0.00
"13.141","201404","1",0.00
"13.141","201404","2",0.00
"13.141","201404","3",1.00
"13.141","201404","4",1.00
"13.141","201404","5",1.00
"13.141","201404","6",1.00
"13.141","201404","7",0.00
"13.141","201404","8",0.00
"13.141","201404","9",1.00
"13.141","201404","10",0.00
"13.141","201404","11",0.00
"13.141","201404","12",0.00
"13.141","201404","13",0.00
"13.141","201404","14",1.00
"13.141","201404","15",1.00
"13.141","201404","16",1.00
"13.141","201404","17",1.00
"13.141","201404","18",1.00
"13.141","201404","19",0.00
"13.141","201404","20",0.00
"13.141","201404","21",0.00
"13.141","201404","22",0.00
"13.141","201404","23",0.00
"13.141","201404","24",1.00
"13.141","201404","25",1.00
"13.141","201404","26",0.00
"13.141","201404","27",0.00
"13.141","201404","28",0.00
"13.141","201404","29",0.00
"13.141","201404","30",0.00
"13.141","201404","31",1.00
"13.141","201404","32",0.00
"13.141","201404","33",0.00
"13.141","201404","34",0.00
"13.141","201404","35",0.00
"13.141","201404","36",0.00
"13.141","201404","37",0.00
"13.141","201404","38",1.00
"13.141","201404","39",0.00
"13.141","201404","40",0.00
"13.141","201404","41",0.00
"13.141","201404","42",0.00
"13.141","201404","43",1.00
"13.141","201404","44",0.00
"13.141","201404","45",0.00
"13.141","201404","46",0.00
"13.141","201404","47",0.00
"13.141","201404","48",0.00
"13.141","201404","49",0.00
"13.141","201404","50",0.00
"13.141","201404","51",0.00
"13.141","201404","52",0.00
"13.141","201404","53",0.00
"13.141","201404","54",0.00
"13.141","201404","55",0.00
"13.141","201404","56",0.00
"13.141","201404","57",0.00
"13.141","201404","58",0.00
"13.141","201404","59",0.00
"13.141","201404","60",0.00
"13.141","201404","61",0.00
"13.141","201404","62",0.00
"13.141","201404","63",0.00
"13.141","201404","64",0.00
"13.141","201404","65",0.00
"13.141","201404","66",0.00
"13.141","201404","67",1.00
"13.141","201404","68",0.00
"13.141","201404","69",0.00
"13.141","201404","70",0.00
"13.141","201404","71",0.00
"13.141","201404","72",0.00
"13.141","201404","73",0.00
"13.141","201404","74",0.00
"13.141","201404","75",0.00
"13.141","201404","76",0.00
"13.141","201404","77",1.00
"13.141","201404","78",1.00
"13.141","201404","79",0.00
"13.141","201404","80",1.00
"13.141","201404","81",0.00
"13.141","201404","82",0.00
"13.141","201404","83",0.00
"13.141","201404","84",0.00
"13.141","201404","85",0.00
"13.141","201404","86",0.00
"13.141","201404","87",0.00
"13.141","201404","88",0.00
"13.141","201404","89",0.00
"13.141","201404","90",0.00
"13.141","201404","91",0.00
"13.141","201404","92",0.00
"13.141","201404","93",0.00
"13.141","201404","94",0.00
"13.141","201404","95",0.00
"13.141","201404","96",0.00
"13.141","201404","97",0.00
"13.141","201404","98",0.00
"13.141","201404","99",0.00
"13.141","201404","100",0.00
"13.141","201404","101",1.00
"13.141","201404","102",1.00
"13.141","201404","103",0.00
"13.141","201404","104",0.00
"13.141","201404","105",0.00
"13.141","201404","106",0.00
"13.141","201404","107",0.00
"13.141","201404","108",0.00
"13.141","201404","109",1.00
"13.141","201404","110",0.00
"13.141","201404","111",0.00
"13.141","201404","112",0.00
"17.144","201404","1",1.00
"17.144","201404","2",1.00
"17.144","201404","3",1.00
"17.144","201404","4",0.00
"17.144","201404","5",0.00
"17.144","201404","6",1.00
"17.144","201404","7",0.00
"17.144","201404","8",0.00
"17.144","201404","9",0.00
"17.144","201404","10",1.00
"17.144","201404","11",1.00
"17.144","201404","12",0.00
"17.144","201404","13",0.00
"17.144","201404","14",0.00
"17.144","201404","15",0.00
"17.144","201404","16",0.00
"17.144","201404","17",0.00
"17.144","201404","18",0.00
"17.144","201404","19",0.00
"17.144","201404","20",1.00
"17.144","201404","21",0.00
"17.144","201404","22",1.00
"17.144","201404","23",0.00
"17.144","201404","24",0.00
"17.144","201404","25",0.00
"17.144","201404","26",0.00
"17.144","201404","27",1.00
"17.144","201404","28",0.00
"17.144","201404","29",0.00
"17.144","201404","30",1.00
"17.144","201404","31",1.00
"17.144","201404","32",0.00
"17.144","201404","33",0.00
"17.144","201404","34",0.00
"17.144","201404","35",0.00
"17.144","201404","36",0.00
"17.144","201404","37",1.00
"17.144","201404","38",0.00
"17.144","201404","39",0.00
"17.144","201404","40",0.00
"17.144","201404","41",1.00
"17.144","201404","42",0.00
"17.144","201404","43",0.00
"17.144","201404","44",1.00
"17.144","201404","45",1.00
"17.144","201404","46",0.00
"17.144","201404","47",0.00
"17.144","201404","48",0.00
"17.144","201404","49",0.00
"17.144","201404","50",0.00
"17.144","201404","51",0.00
"17.144","201404","52",0.00
"17.144","201404","53",0.00
"17.144","201404","54",0.00
"17.144","201404","55",0.00
"17.144","201404","56",0.00
"17.144","201404","57",1.00
"17.144","201404","58",0.00
"17.144","201404","59",0.00
"17.144","201404","60",0.00
"17.144","201404","61",0.00
"17.144","201404","62",1.00
"17.144","201404","63",0.00
"17.144","201404","64",0.00
"17.144","201404","65",1.00
"17.144","201404","66",1.00
"17.144","201404","67",0.00
"17.144","201404","68",0.00
"17.144","201404","69",0.00
"17.144","201404","70",0.00
"17.144","201404","71",0.00
"17.144","201404","72",0.00
"17.144","201404","73",0.00
"17.144","201404","74",0.00
"17.144","201404","75",1.00
"17.144","201404","76",0.00
"17.144","201404","77",0.00
"17.144","201404","78",0.00
"17.144","201404","79",0.00
"17.144","201404","80",0.00
"17.144","201404","81",0.00
"17.144","201404","82",1.00
"17.144","201404","83",0.00
"17.144","201404","84",0.00
"17.144","201404","85",0.00
"17.144","201404","86",0.00
"17.144","201404","87",0.00
"17.144","201404","88",0.00
"17.144","201404","89",0.00
"17.144","201404","90",0.00
"17.144","201404","91",0.00
"17.144","201404","92",0.00
"17.144","201404","93",1.00
"17.144","201404","94",1.00
"17.144","201404","95",0.00
"17.144","201404","96",0.00
"17.144","201404","97",0.00
"17.144","201404","98",0.00
"17.144","201404","99",0.00
"17.144","201404","100",0.00
"17.144","201404","101",0.00
"17.144","201404","102",0.00
"17.144","201404","103",0.00
"17.144","201404","104",0.00
"17.144","201404","105",0.00
"17.144","201404","106",1.00
"2.141","201404","1",1.00
"2.141","201404","2",0.00
"2.141","201404","3",0.00
"2.141","201404","4",0.00
"2.141","201404","5",0.00
"2.141","201404","6",0.00
"2.141","201404","7",0.00
"2.141","201404","8",1.00
"2.141","201404","9",0.00
"2.141","201404","10",0.00
"2.141","201404","11",0.00
"2.141","201404","12",0.00
"2.141","201404","13",1.00
"2.141","201404","14",0.00
"2.141","201404","15",0.00
"2.141","201404","16",0.00
"2.141","201404","17",0.00
"2.141","201404","18",1.00
"2.141","201404","19",1.00
"2.141","201404","20",1.00
"2.141","201404","21",1.00
"2.141","201404","22",1.00
"2.141","201404","23",0.00
"2.141","201404","24",0.00
"2.141","201404","25",0.00
"2.141","201404","26",0.00
"2.141","201404","27",1.00
"2.141","201404","28",1.00
"2.141","201404","30",0.00
"2.141","201404","31",1.00
"2.141","201404","32",0.00
"2.141","201404","33",0.00
"2.141","201404","34",0.00
"2.141","201404","35",0.00
"2.141","201404","36",0.00
"2.141","201404","37",0.00
"2.141","201404","38",0.00
"2.141","201404","39",1.00
"2.141","201404","40",0.00
"2.141","201404","41",0.00
"2.141","201404","42",0.00
"2.141","201404","43",1.00
"2.141","201404","44",0.00
"2.141","201404","45",0.00
"2.141","201404","46",0.00
"2.141","201404","47",1.00
"2.141","201404","48",0.00
"2.141","201404","49",1.00
"2.141","201404","50",0.00
"2.141","201404","51",0.00
"2.141","201404","52",0.00
"2.141","201404","53",0.00
"2.141","201404","54",0.00
"2.141","201404","55",0.00
"2.141","201404","56",0.00
"2.141","201404","57",1.00
"2.141","201404","58",0.00
"2.141","201404","59",0.00
"2.141","201404","60",0.00
"2.141","201404","61",1.00
"2.141","201404","62",0.00
"2.141","201404","63",1.00
"2.141","201404","64",0.00
"2.141","201404","65",1.00
"2.141","201404","66",1.00
"2.141","201404","67",0.00
"2.141","201404","68",0.00
"2.141","201404","69",0.00
"2.141","201404","70",0.00
"2.141","201404","71",0.00
"2.141","201404","72",0.00
"2.141","201404","73",0.00
"2.141","201404","74",0.00
"2.141","201404","75",0.00
"2.141","201404","76",0.00
"2.141","201404","77",0.00
"2.141","201404","78",0.00
"2.141","201404","79",0.00
"2.141","201404","80",0.00
"2.141","201404","81",0.00
"2.141","201404","82",0.00
"2.141","201404","83",0.00
"2.141","201404","84",0.00
"2.141","201404","85",0.00
"2.141","201404","86",0.00
"2.141","201404","87",0.00
"2.141","201404","88",0.00
"2.141","201404","89",0.00
"2.141","201404","90",0.00
"2.141","201404","91",0.00
"2.141","201404","92",1.00
"2.141","201404","93",0.00
"2.141","201404","94",1.00
"2.141","201404","95",0.00
"2.141","201404","96",0.00
"2.141","201404","97",0.00
"20.140","201404","1",0.00
"20.140","201404","2",0.00
"20.140","201404","3",0.00
"20.140","201404","4",0.00
"20.140","201404","5",0.00
"20.140","201404","6",0.00
"20.140","201404","7",0.00
"20.140","201404","8",0.00
"20.140","201404","9",0.00
"20.140","201404","10",0.00
"20.140","201404","11",0.00
"20.140","201404","12",0.00
"20.140","201404","13",0.00
"20.140","201404","14",0.00
"20.140","201404","15",0.00
"20.140","201404","16",0.00
"20.140","201404","17",0.00
"20.140","201404","18",0.00
"20.140","201404","19",0.00
"20.140","201404","20",0.00
"20.140","201404","21",0.00
"20.140","201404","22",0.00
"20.140","201404","23",0.00
"20.140","201404","24",0.00
"20.140","201404","25",0.00
"20.140","201404","26",0.00
"20.140","201404","27",0.00
"20.140","201404","28",0.00
"20.140","201404","29",0.00
"20.140","201404","30",0.00
"20.140","201404","31",0.00
"20.140","201404","32",0.00
"20.140","201404","33",0.00
"20.140","201404","34",0.00
"20.140","201404","35",0.00
"20.140","201404","36",0.00
"20.140","201404","37",0.00
"20.140","201404","38",0.00
"20.140","201404","39",0.00
"20.140","201404","40",0.00
"20.140","201404","41",0.00
"20.140","201404","42",0.00
"20.140","201404","43",0.00
"20.140","201404","44",0.00
"20.140","201404","45",0.00
"20.140","201404","46",0.00
"20.140","201404","47",0.00
"20.140","201404","48",0.00
"20.140","201404","49",0.00
"20.140","201404","50",0.00
"20.140","201404","51",0.00
"20.140","201404","52",0.00
"20.140","201404","53",0.00
"20.140","201404","54",0.00
"20.140","201404","55",0.00
"20.140","201404","56",0.00
"20.140","201404","57",0.00
"20.140","201404","58",0.00
"20.140","201404","59",0.00
"20.140","201404","60",0.00
"20.140","201404","61",0.00
"20.140","201404","62",0.00
"20.140","201404","63",0.00
"20.140","201404","64",0.00
"20.140","201404","65",1.00
"20.140","201404","66",0.00
"20.140","201404","67",0.00
"20.140","201404","68",0.00
"20.140","201404","69",0.00
"20.140","201404","70",0.00
"20.140","201404","71",0.00
"20.140","201404","72",0.00
"20.140","201404","73",0.00
"20.140","201404","74",0.00
"20.140","201404","75",0.00
"20.140","201404","76",0.00
"20.140","201404","77",0.00
"20.140","201404","78",0.00
"20.140","201404","79",0.00
"20.140","201404","80",0.00
"20.140","201404","81",0.00
"20.140","201404","82",0.00
"20.140","201404","83",0.00
"20.140","201404","84",0.00
"20.140","201404","85",0.00
"20.140","201404","86",0.00
"20.140","201404","87",0.00
"20.140","201404","88",0.00
"20.140","201404","89",0.00
"20.140","201404","90",0.00
"20.140","201404","91",0.00
"20.140","201404","92",0.00
"20.140","201404","93",0.00
"20.140","201404","94",0.00
"20.140","201404","95",0.00
"20.140","201404","96",0.00
"20.140","201404","97",0.00
"20.140","201404","98",0.00
"20.140","201404","99",0.00
"20.140","201404","100",0.00
"20.140","201404","101",0.00
"20.140","201404","102",0.00
"20.140","201404","103",0.00
"20.140","201404","104",0.00
"20.140","201404","105",0.00
"20.140","201404","106",0.00
"20.140","201404","107",0.00
"20.140","201404","108",0.00
"20.140","201404","109",0.00
"20.140","201404","110",0.00
"20.140","201404","111",0.00
