NUM_CORR_ACI;SIGLA_ACO;COD_TPAO;CLS_DARDO;CONS_AL;P;P_MAX
593658;DDC1AA0120000860X9;2;sem dardo;545;14.415;25
593661;DDCHAA0090000360X9;1;com dardo;943;17.565;25
491551;DDC1AA0130001200X9;2;sem dardo;298;21.407;25
491568;TNZ2AA000180056099;6;sem dardo;1110;43.515;50
491569;TNZ2AA000180056099;2;sem dardo;852;43.235;50
593693;FVZ1AA000150064099;1;com dardo;855;30.643;35
491572;JYCHAS0140000660X9;2;sem dardo;1010;15.175;25
593735;DGC2AA006000040099;2;sem dardo;556;11.522;25
593730;GXCHAS016000145099;2;sem dardo;292;19.023;25
491617;MBA2AA000150010099;2;sem dardo;571;8.845;15
491621;GBNHAS0450001260X9;2;sem dardo;410;14.36;22
491630;BXCDAS015000140099;1;com dardo;592;14.88;25
593769;24JDAA000100010099;2;sem dardo;521;11.408;10
491646;MYCCAA010000136099;2;sem dardo;1732;24.595;25
491688;24JDAA000100010099;1;com dardo;1123;10.135;10
593837;7NNEAS015000100099;1;com dardo;716;18.65;22
593834;OFCDAA010000156099;2;sem dardo;844;16.25;25
491742;GXCCAS018000145099;1;com dardo;984;18.163;25
593846;DGC2AA003000021099;2;sem dardo;458;12.845;25
491747;VCBCAA007000170099;2;sem dardo;659;19.95;20
491784;VJQ1AA000150015099;2;sem dardo;696;9.22;12
593885;FVZ1AA000150064099;2;sem dardo;821;31.39;35
593886;TGCDAA008000061099;1;com dardo;448;17.025;25
491778;VJQ1AA000150015099;2;sem dardo;735;5.435;12
593875;MBA2AA000150010099;1;com dardo;653;19.295;15
593888;TGCDAA008000061099;1;com dardo;508;18.51;25
491763;RJZHAS014000130099;2;sem dardo;536;38.765;50
593865;VJQ1AA000150015099;6;sem dardo;726;15.04;12
593921;DDCDAA0120000860X9;2;sem dardo;986;23.68;25
593913;AAC1AA0040000210X9;1;com dardo;997;11.72;25
593916;7DBBAS020000120099;2;sem dardo;1009;21.987;20
491814;VJQ1AA000150015099;2;sem dardo;1152;7.072;12
491847;DDC1AA0160000360X9;1;com dardo;553;14.56;25
593937;24JDAA000100010099;3;sem dardo;519;13.19;10
491844;GBNHAS0450001260X9;1;com dardo;657;14.45;22
491845;JYCHAS0220001010X9;2;sem dardo;843;25.393;25
593945;TGCDAA008000061099;3;sem dardo;676;26.55;25
593947;VJQ1AA000150015099;2;sem dardo;588;13.915;12
491857;24JDAA000100010099;1;com dardo;873;12.875;10
491869;24JDAA000100010099;2;sem dardo;713;11.51;10
593982;DDC1AA0130001200X9;1;com dardo;590;23.858;25
594011;PLZ1AS000150105099;1;com dardo;1704;69.89;80
491918;DDC1AA0130001200X9;1;com dardo;506;25.115;25
594002;AAC1AA0040000210X9;5;sem dardo;1356;15.077;25
491908;TNZ2AA000180056099;2;sem dardo;413;43.095;50
593989;DDC1AA0130001200X9;1;com dardo;363;21.607;25
593995;AAC1AA0040000210X9;1;com dardo;698;14.025;25
491945;DDCHAA0090000360X9;1;com dardo;926;21.427;25
594029;24JDAA000100010099;2;sem dardo;800;9.21;10
491963;DDC1AA0160000560X9;1;com dardo;511;15.04;25
594039;24JDAA000100010099;1;com dardo;731;13.44;10
594041;DDC1AA0120000860X9;1;com dardo;614;18.05;25
594061;VJQ1AA000150015099;2;sem dardo;648;9.535;12
594064;MBA2AA000150010099;1;com dardo;663;12.34;15
492020;JYCHAS0140000660X9;1;com dardo;895;14.87;25
594108;MBA2AA000150010099;2;sem dardo;490;12.96;15
594094;FVZ1AA000150064099;2;sem dardo;462;31.803;35
594152;24JDAA000100010099;1;com dardo;465;11.902;10
594127;MBA2AA000150010099;6;sem dardo;252;11.92;15
594131;55Z2AA000180070099;6;sem dardo;654;70.358;80
594176;MBA2AA000150010099;1;com dardo;1051;10.435;15
594183;24JDAA000100010099;5;sem dardo;459;11.188;10
594160;7KAEAS007000175099;2;sem dardo;414;11.925;15
594164;VQB2AA017000075099;4;sem dardo;571;15.487;20
594198;GWCHAA008000086099;2;sem dardo;851;15.667;25
594203;GXCHAS018000145099;2;sem dardo;545;22.403;25
594243;GWCDAA008000086099;1;com dardo;1205;20.16;25
594246;GWCDAA008000086099;1;com dardo;644;16.825;25
594231;PLZ1AS000150105099;6;sem dardo;587;69.688;80
594226;FVZ1AA000150064099;1;com dardo;386;29.405;35
594249;AACHAA0120000360X9;1;com dardo;732;16.27;25
594277;24JDAA000100010099;1;com dardo;384;14.77;10
594273;JYCHAS0140000860X9;2;sem dardo;530;24.537;25
594381;24JDAA000100010099;2;sem dardo;673;13.165;10
594382;24JDAA000100010099;2;sem dardo;680;12.92;10
594431;DCC1AS006000110099;2;sem dardo;722;15.4;25
594469;JYCHAS0140000860X9;1;com dardo;354;16.358;25
594525;62D2AC0030000260X9;1;com dardo;128;14.453;30
594516;31Z2AA000230026099;2;sem dardo;512;36.713;35
594569;8EMAAS008000155099;5;sem dardo;488;13.933;18
594593;VJQ1AA000150015099;1;com dardo;575;9.7;12
594595;VJQ1AA000150015099;1;com dardo;784;12.122;12
594579;AAC3AA0040000210X9;2;sem dardo;1505;22.42;25
594586;MBA2AA000150010099;1;com dardo;691;10.623;15
594603;DDC1AA0160000360X9;6;sem dardo;551;19.17;25
594604;DDC1AA0160000360X9;6;sem dardo;548;33.97;25
594507;FVZ1AA000150064099;2;sem dardo;307;27.235;35
594615;24JDAA000100010099;2;sem dardo;355;10.615;10
594641;DDC1AA0160000360X9;1;com dardo;790;16.635;25
594628;AACDAA0110001510X9;2;sem dardo;839;22.4;25
594711;VJQ1AA000150015099;2;sem dardo;758;12.12;12
594778;FVZ1AA000150064099;1;com dardo;884;27.572;35
594815;24JDAA000100010099;2;sem dardo;267;10.245;10
594838;AAC2AA0090000460X9;6;sem dardo;509;11.905;25
594827;7NNEAS015000100099;2;sem dardo;813;15.925;22
594839;AAC2AA0090000460X9;2;sem dardo;729;14.705;25
594844;DDCHAA0090000360X9;2;sem dardo;1075;11.145;25
594846;8ZMEAS009000160099;2;sem dardo;764;13.565;18
594859;MBA2AA000150010099;6;sem dardo;1155;11.305;15
594861;TGCHAA008000086099;3;sem dardo;946;19.178;25
594884;DDC1AA0120000860X9;5;sem dardo;795;16.03;25
594896;TNZ2AA000180056099;5;sem dardo;488;47.88;50
594929;AAC3AA0040000210X9;1;com dardo;683;11.59;25
594960;DDC1AA0160000360X9;2;sem dardo;521;11.59;25
594974;24JDAA000100010099;2;sem dardo;477;11.195;10
594950;62D2AC0030000260X9;2;sem dardo;77;17.07;30
594954;DDC1AA0120000860X9;2;sem dardo;691;16.13;25
595005;DDC1AA0130001200X9;2;sem dardo;941;27.63;25
594996;DDC1AA0160000360X9;1;com dardo;414;16.67;25
595035;MBA2AA000150010099;1;com dardo;932;9.55;15
595036;MBA2AA000150010099;2;sem dardo;355;8.612;15
595040;GXCAAS016000145099;1;com dardo;457;14.37;25
595052;30Z2AA000200026099;2;sem dardo;1103;26.142;30
595058;31Z2AA000240026099;2;sem dardo;554;41.698;39
595073;MYCCAA010000136099;2;sem dardo;427;19.422;25
595070;FVZ1AA000150064099;1;com dardo;375;29.66;35
595126;84D1AS000150050099;2;sem dardo;1574;22.78;30
595117;AAC3AA0040000210X9;1;com dardo;920;14.237;25
595110;DGC2AA003000021099;6;sem dardo;930;17.723;25
595144;24JDAA000100010099;1;com dardo;837;6.955;10
595145;MBA2AA000150010099;1;com dardo;570;7.66;15
595148;VNBCAA012000180099;1;com dardo;1155;16.78;20
595186;DDC1AA0120000860X9;4;sem dardo;592;19.698;25
595177;31Z2AA000240026099;1;com dardo;993;32.504;39
595178;31Z2AA000230026099;1;com dardo;829;31.337;39
595210;BFCDAS030000135099;1;com dardo;569;22.475;25
595236;RJZ1AS010000040099;2;sem dardo;645;51.025;50
595279;DDC1AA0130001200X9;1;com dardo;1142;17.54;25
595324;VJQ1AA000150015099;2;sem dardo;827;10.97;12
595321;VJQ1AA000150015099;2;sem dardo;511;12.115;12
595315;QECDAA0090000360X9;2;sem dardo;506;20.707;25
595304;DDC1AA0150001250X9;2;sem dardo;1161;24.265;25
595347;24JDAA000100010099;2;sem dardo;431;11.52;10
595355;AACHAA0120000360X9;2;sem dardo;886;13.322;25
595356;AACHAA0120000360X9;2;sem dardo;823;14.237;25
595404;GXCHAS016000145099;2;sem dardo;507;25.195;25
595435;24JDAA000100010099;2;sem dardo;650;13.115;10
595438;MBA2AA000150010099;6;sem dardo;920;13.38;15
595453;TGCHAA008000086099;2;sem dardo;632;16.905;25
595492;30Z2AA000200026099;3;sem dardo;595;25.212;30
595535;WRCBAA010000150099;2;sem dardo;959;21.69;25
595526;VJQ1AA000150015099;6;sem dardo;380;14.878;12
595520;DGC2AA003000021099;1;com dardo;1143;18.91;25
595522;VJQ1AA000150015099;6;sem dardo;1067;12.438;12
595558;MBA2AA000150010099;1;com dardo;1092;10.375;15
595590;DDC1AA0160000360X9;2;sem dardo;485;11.847;25
595581;MOCBAS016000136099;2;sem dardo;1178;17.638;25
595570;GXCBAS015000155099;2;sem dardo;1529;18.572;25
595574;7PMAAS010000135099;1;com dardo;451;13.687;18
595623;7NNEAS015000100099;2;sem dardo;593;19.11;22
595605;KHCEAA0160000360X9;2;sem dardo;753;17.84;25
595628;DDC1AA0120000860X9;1;com dardo;451;15.98;25
595636;LICDAA010000096099;1;com dardo;830;17.978;25
595681;VJQ1AA000150015099;2;sem dardo;557;10.755;12
595682;VJQ1AA000150015099;2;sem dardo;331;9.2;12
595727;AACHAA0120000360X9;1;com dardo;528;12.755;25
493699;9GJKAS003000120099;1;com dardo;697;11.885;10
595719;YUCBAA007000153099;2;sem dardo;1529;29.085;25
597674;24JDAA000100010099;4;sem dardo;302;9.32;10
595737;24JDAA000100010099;2;sem dardo;557;14.112;10
598004;MBA2AA000150010099;6;sem dardo;333;12.235;15
494031;GXCCAS016000145099;2;sem dardo;542;22.69;25
494036;FVZ1AA000150064099;1;com dardo;769;29.215;35
494069;DDC1AA0120000860X9;6;sem dardo;553;13.137;25
494077;FVZ1AA000150064099;2;sem dardo;197;30.43;35
494078;FVZ1AA000150064099;2;sem dardo;309;29.525;35
598016;FVZ1AA000150064099;2;sem dardo;316;25.287;35
494139;LQC1AA006000066099;6;sem dardo;755;23.463;25
494137;LQC1AA006000066099;6;sem dardo;662;21.54;25
494142;JYCHAS0240001060X9;5;sem dardo;461;18.595;25
494126;MBA2AA000150010099;5;sem dardo;413;10.33;15
494081;7BBBAS011000125099;2;sem dardo;1236;19.755;20
494167;7CBBAS014000140099;6;sem dardo;1053;24.395;20
494161;KCCBAS007000120099;1;com dardo;430;17.377;25
494165;DCC1AS006000110099;1;com dardo;668;15.217;25
494170;7PMAAS010000135099;2;sem dardo;1262;17.55;18
494255;AAC3AA0040000210X9;2;sem dardo;501;21.275;25
494239;FVZ1AA000150064099;1;com dardo;619;27.195;35
494333;GXCCAS016000145099;2;sem dardo;533;17.23;25
494326;24JDAA000100010099;2;sem dardo;489;13.56;10
494317;TNZ2AA000180056099;1;com dardo;418;44.525;50
494343;QECDAA0090000360X9;2;sem dardo;557;21.455;25
494403;24JDAA000100010099;6;sem dardo;473;14.975;10
494413;AAC2AA0090000460X9;5;sem dardo;691;15.237;25
598065;ILICAS0460000660X9;2;sem dardo;224;17.805;23
494454;AAC2AA0120000420X9;2;sem dardo;500;16.767;25
494503;7PMAAS010000135099;2;sem dardo;406;15.65;18
494550;FVZ1AA000150064099;2;sem dardo;435;29.8;35
494614;MBA2AA000150010099;6;sem dardo;674;11.335;15
494592;YUCBAA009000153099;2;sem dardo;894;19.957;25
494607;24JDAA000100010099;1;com dardo;505;9;10
598221;HUCBAS009000150099;2;sem dardo;467;22.4;25
598308;AACHAA0120000420X9;5;sem dardo;331;16.92;25
494695;AACHAA0120000420X9;1;com dardo;133;20.273;25
598253;AACDAA0110001510X9;5;sem dardo;404;16.51;25
598385;VJQ1AA000150015099;6;sem dardo;376;9.695;12
494749;30Z2AA000200026099;2;sem dardo;466;24.621;30
494737;AAC3AA0040000210X9;1;com dardo;276;17.6;25
598418;AAC2AA0090000460X9;2;sem dardo;375;13.875;25
494799;AAC2AA0090000460X9;1;com dardo;312;17.827;25
598420;9GJKAS003000120099;2;sem dardo;1446;10.472;10
494791;AACHAA0120000420X9;1;com dardo;617;12.485;25
494792;AACHAA0120000420X9;2;sem dardo;516;17.155;25
598461;DDC1AA0160000560X9;2;sem dardo;408;14.87;25
494891;VJQ1AA000150015099;2;sem dardo;234;14.84;12
494859;AAC3AA0040000210X9;1;com dardo;372;16.19;25
598572;DGC2AA003000021099;1;com dardo;626;9.845;25
598568;9GJKAS003000120099;1;com dardo;890;7.602;10
598567;9GJKAS003000120099;1;com dardo;1287;12.532;10
494847;DDC1AA0160000560X9;2;sem dardo;367;17.61;25
495025;55Z2AA000180070099;1;com dardo;1986;77.235;90
494967;DGC2AA003000021099;1;com dardo;274;13.89;25
494977;JYCHAS0160001060X9;1;com dardo;360;23.045;25
598700;TNZ2AA000180056099;2;sem dardo;336;42.825;50
495122;30Z2AA000200026099;1;com dardo;448;27.6;30
598742;WOMAAS008000150099;4;sem dardo;442;14.778;18
495128;AAC2AA0090000460X9;2;sem dardo;763;20.065;25
495121;30Z2AA000200026099;1;com dardo;496;21.167;30
598775;DDC1AA0160000560X9;2;sem dardo;668;17.543;25
495162;DDC1AA0160000560X9;1;com dardo;594;16.745;25
495167;AAC3AA0040000210X9;5;sem dardo;306;13.07;25
495159;24JDAA000100010099;2;sem dardo;309;10.313;10
598867;YUCBAA007000153099;1;com dardo;490;12.628;25
495245;MBA2AA000150010099;2;sem dardo;506;15.51;15
495442;YRCEAA009000125099;2;sem dardo;550;18.71;25
495446;VCBCAA007000170099;2;sem dardo;646;22.18;20
599116;24JDAA000100010099;2;sem dardo;286;9.778;10
599101;ZICHAS018000145099;2;sem dardo;506;24.06;25
495450;ZSMAAS008000157099;2;sem dardo;583;16.27;18
495586;ZICHAS018000145099;6;sem dardo;419;20.172;25
495830;JYCBAS0140000660X9;2;sem dardo;581;17.135;25
599560;24JDAA000100010099;4;sem dardo;353;12.61;10
599561;24JDAA000100010099;2;sem dardo;418;7.865;10
599557;JYCHAS0220001010X9;2;sem dardo;571;23.02;25
495845;24JDAA000100010099;3;sem dardo;391;7.903;10
495847;24JDAA000100010099;2;sem dardo;690;9.695;10
495889;30Z2AA000200026099;2;sem dardo;437;31.1;30
495927;VCBCAA007000170099;2;sem dardo;1480;23.65;20
495888;31Z2AA000240026099;2;sem dardo;466;29.731;39
495891;30Z2AA000200026099;1;com dardo;374;24.28;30
599641;32Z2AA000190056099;1;com dardo;406;46.843;55
599642;32Z2AA000190056099;1;com dardo;381;40.79;55
495894;30Z2AA000200026099;1;com dardo;380;24.513;30
495960;GWCDAA008000086099;2;sem dardo;473;18.205;25
495954;VJQ1AA000150010099;2;sem dardo;396;12.622;12
495991;VJQ1AA000150015099;1;com dardo;327;11.255;12
496006;DGC2AA003000021099;2;sem dardo;357;12.055;25
599766;9GJKAS003000120099;2;sem dardo;1310;11.218;10
496059;VJQ1AA000150015099;2;sem dardo;384;14.368;12
599818;AACHAA0120000420X9;1;com dardo;572;9.51;25
599819;AACHAA0120000420X9;2;sem dardo;757;14.19;25
496069;DGC2AA006000040099;7;sem dardo;924;18.568;25
599810;VJQ1AA000150015099;1;com dardo;257;15.25;12
599927;24JDAA000100010099;1;com dardo;340;14.32;10
599938;VCBCAA007000177099;2;sem dardo;546;17.377;20
496243;CJCBAS015000140099;2;sem dardo;323;23.245;25
496262;LQC1AA006000066099;2;sem dardo;452;19.995;25
500176;ILICAS0460000660X9;2;sem dardo;283;22.503;23
496300;TGCHAA008000086099;1;com dardo;522;22.705;25
500193;MBA2AA000150010099;1;com dardo;426;11.873;15
496294;DDC1AA0120000860X9;2;sem dardo;522;15.845;25
496379;VJQ1AA000150015099;2;sem dardo;295;10.963;12
496322;GXCBAS018000145099;2;sem dardo;414;27.572;25
500203;DDC1AA0160000560X9;2;sem dardo;713;19.35;25
500281;AACHAA0120000420X9;2;sem dardo;755;19.485;25
598127;DGC2AA006000040099;2;sem dardo;490;12.395;25
494544;MBA2AA000150010099;2;sem dardo;362;13.09;15
598679;BFCDAS030000135099;2;sem dardo;531;17.89;25
598743;30Z2AA000200026099;1;com dardo;400;22.525;30
495207;FVZ1AA000150064099;2;sem dardo;341;26.113;35
598833;FVZ1AA000150064099;2;sem dardo;403;30.037;35
495316;VQB2AA017000075099;2;sem dardo;336;15.903;20
495317;VQB2AA017000075099;6;sem dardo;392;19.905;20
598982;24JDAA000100010099;6;sem dardo;496;10.06;10
598991;WOMAAS008000150099;1;com dardo;513;20;18
598990;24JDAA000100010099;1;com dardo;556;10.68;10
598975;WOMAAS008000150099;1;com dardo;549;12.45;18
495374;TNZ2AA000180056099;1;com dardo;457;43.735;50
495398;FVZ1AA000150064099;4;sem dardo;440;26.26;35
495532;MBA2AA000150010099;2;sem dardo;318;12.585;15
599203;KCCBAS007000120099;1;com dardo;618;18.985;25
599623;21Q1AA000100010099;2;sem dardo;296;10.1;12
599624;VJQ1AA000150015099;2;sem dardo;281;11.042;12
495896;HURBAS009000150099;1;com dardo;487;13.92;21
599777;24JDAA000100010099;6;sem dardo;229;12.66;10
496029;MBA2AA000150010099;2;sem dardo;266;16.9;15
488998;NPCCAS008000136099;1;com dardo;878;15.95;25
488992;ILC1AS0200000360X9;2;sem dardo;327;12.33;25
592927;RJZHAS012000120099;2;sem dardo;257;35.71;50
592930;MBA2AA000150010099;1;com dardo;297;10.983;15
489035;DGC2AA003000021099;1;com dardo;576;13.63;25
489030;24JDAA000100010099;5;sem dardo;385;10.055;10
593021;24JDAA000100010099;1;com dardo;483;14.128;10
489015;AACHAA0120000360X9;2;sem dardo;586;22.03;25
593003;DDC1AA0120000860X9;2;sem dardo;465;21.6;25
593055;AACHAA0120000360X9;2;sem dardo;433;14.69;25
489039;JYCCAS0160001160X9;1;com dardo;1010;17.85;25
489083;84D1AS000150050099;1;com dardo;1490;16.993;30
489064;DDC1AA0130001200X9;1;com dardo;658;17.353;25
593108;GJBAAS013000100099;1;com dardo;331;19.95;20
593109;GJBAAS013000100099;2;sem dardo;462;19.485;20
593105;DDC1AA0160000560X9;1;com dardo;406;12.15;25
489094;AAC3AA0040000210X9;2;sem dardo;1002;23.89;25
489161;DDC1AA0160000360X9;2;sem dardo;924;22.14;25
489164;DDC1AA0160000360X9;1;com dardo;1147;20.953;25
489146;FVZ1AA000150064099;1;com dardo;606;30.955;35
593208;7PMAAS008000153099;2;sem dardo;809;23.25;18
593204;TNZ2AA000180056099;1;com dardo;408;43.38;50
593214;MBA2AA000150010099;4;sem dardo;313;10.723;15
489220;MBA2AA000150010099;3;sem dardo;255;10.805;15
593254;VWB2AA003000020099;1;com dardo;267;16.21;20
489235;VJQ1AA000150015099;2;sem dardo;597;5.863;12
593247;VNBCAA012000180099;1;com dardo;1591;18.325;20
593265;JYCHAS0160001060X9;1;com dardo;191;21.437;25
489271;LQC1AA006000066099;4;sem dardo;465;13.85;25
489287;8ZMEAS009000160099;1;com dardo;282;15.42;18
489286;8ZMEAS009000160099;1;com dardo;1195;17.288;18
489288;8ZMEAS009000160099;1;com dardo;843;11.84;18
489311;AACDAA0110001510X9;1;com dardo;246;24.475;25
489325;AAC3AA0040000210X9;2;sem dardo;646;9.893;25
489363;24JDAA000100010099;2;sem dardo;303;9.805;10
489348;LQC1AA006000066099;2;sem dardo;802;16.42;25
489356;24JDAA000100010099;2;sem dardo;187;7.975;10
593371;EWZBAA006000120099;1;com dardo;615;51.142;55
489374;AACHAA0120000360X9;2;sem dardo;530;20.515;25
489441;VFCDAS016000110099;2;sem dardo;679;16.882;25
489421;AAC2AA0090000460X9;2;sem dardo;405;18.105;25
489433;24JDAA000100010099;6;sem dardo;317;8.233;10
489443;DDC1AA0120000860X9;2;sem dardo;419;16.085;25
593471;JYCHAS0140000860X9;2;sem dardo;312;22.722;25
489485;JYCHAS0140000860X9;1;com dardo;285;21.613;25
593458;62D2AC0030000260X9;6;sem dardo;76;16.69;30
489466;DDC1AA0160000360X9;2;sem dardo;787;15.123;25
489467;8ZMEAS009000160099;2;sem dardo;392;14.9;18
489564;DDC1AA0120000860X9;1;com dardo;322;18.305;25
489569;24JDAA000100010099;2;sem dardo;572;11.95;10
489563;DDC1AA0120000860X9;1;com dardo;333;18.027;25
489548;VJQ1AA000150015099;1;com dardo;348;8.18;12
489646;VJQ1AA000150015099;6;sem dardo;366;14.322;12
489634;VJQ1AA000150015099;2;sem dardo;422;5.522;12
489626;VJQ1AA000150015099;2;sem dardo;392;12.943;12
489618;24JDAA000100010099;2;sem dardo;245;8.027;10
489667;DCC1AS006000110099;1;com dardo;200;20.355;25
489743;MBA2AA000150010099;6;sem dardo;288;14.193;15
593627;TNZ2AA000180056099;6;sem dardo;458;42.042;50
489873;24JDAA000100010099;6;sem dardo;301;9.235;10
593508;DDC1AA0160000560X9;1;com dardo;866;16.585;25
489894;LQC1AA006000066099;2;sem dardo;548;15.623;25
593534;DCC1AS006000110099;2;sem dardo;447;14.172;25
489915;AACDAA0110001510X9;2;sem dardo;567;20.3;25
489928;DDC1AA0120000860X9;2;sem dardo;378;19.668;25
489947;YUCBAA007000153099;5;sem dardo;525;17.265;25
489948;YUCBAA009000153099;5;sem dardo;509;24.7;25
593574;TGCDAA008000061099;1;com dardo;562;14.275;25
489964;LQC1AA006000066099;5;sem dardo;464;21.223;25
489972;VJQ1AA000150015099;5;sem dardo;384;10.805;12
593590;7DBBAS015000120099;1;com dardo;521;15.63;20
490005;ILC1AS0200000360X9;5;sem dardo;189;16.795;25
593664;GXCHAS018000145099;2;sem dardo;289;22.877;25
490059;JYCHAS0140000860X9;2;sem dardo;144;24.132;25
593663;AAC2AA0090000460X9;1;com dardo;272;19.62;25
593672;AAC1AA0040000210X9;2;sem dardo;460;19.11;25
593689;FVZ1AA000150064099;6;sem dardo;674;28.89;35
593728;GXCHAS016000145099;2;sem dardo;267;22.395;25
490107;DGC2AA006000040099;1;com dardo;593;21.015;25
593725;GXCHAS016000145099;2;sem dardo;316;20.195;25
593712;JYCHAS0220001010X9;4;sem dardo;218;12.04;25
593778;30Z2AA000200026099;1;com dardo;542;28.355;30
593815;AACHAA0120000360X9;1;com dardo;616;17.495;25
593808;JYCHAS0140000860X9;1;com dardo;299;15.585;25
490150;AAC2AA0090000460X9;2;sem dardo;513;21.75;25
593824;GBNHAS0450001260X9;6;sem dardo;296;10.343;22
490197;7NNBAS015000100099;2;sem dardo;721;22.507;22
593844;TJCCAS018000070099;6;sem dardo;336;11.295;25
593842;DDCHAA0110000360X9;1;com dardo;365;17.135;25
490201;BXCDAS016000150099;2;sem dardo;359;20.055;25
593874;24JDAA000100010099;6;sem dardo;321;11.29;10
490276;YUCBAA007000153099;1;com dardo;833;17.745;25
593891;EWZBAA006000120099;2;sem dardo;578;51.26;55
490252;24JDAA000100010099;2;sem dardo;249;10.79;10
593884;FVZ1AA000150064099;1;com dardo;277;24.57;35
593915;7DBBAS020000120099;2;sem dardo;426;15.6;20
593922;DDC1AA0120000860X9;2;sem dardo;407;12.1;25
490287;MBA2AA000150010099;1;com dardo;364;14.29;15
490279;AAC3AA0040000210X9;1;com dardo;860;10.24;25
490278;AAC3AA0040000210X9;1;com dardo;878;16.617;25
593958;RJZHAS012000120099;2;sem dardo;332;38.975;50
593946;LQC1AA006000066099;1;com dardo;230;17.445;25
593970;DCC1AS006000110099;4;sem dardo;581;22.21;25
593978;TBCDAS0070002000X9;1;com dardo;298;18.583;25
593962;30Z2AA000200026099;2;sem dardo;469;22.918;30
593963;30Z2AA000200026099;2;sem dardo;383;23.655;30
490369;AAC1AA0040000210X9;2;sem dardo;837;20.71;25
593988;DDC1AA0130001200X9;2;sem dardo;318;19.675;25
490355;DDC1AA0130001200X9;2;sem dardo;270;20.792;25
594037;DDC1AA0120000860X9;1;com dardo;878;14.492;25
490382;24JDAA000100010099;5;sem dardo;448;9.418;10
490380;JYCHAS0180000960X9;5;sem dardo;852;20.765;25
594014;JYCHAS0160001260X9;1;com dardo;1956;24.873;25
490417;VJQ1AA000150015099;2;sem dardo;1111;9.26;12
490416;AAC2AA0090000460X9;2;sem dardo;549;12.18;25
490400;MBA2AA000150010099;2;sem dardo;321;15.14;15
594105;MBA2AA000150010099;2;sem dardo;624;11.358;15
594125;YUCBAA007000153099;1;com dardo;744;17.192;25
594119;EWZBAA006000120099;1;com dardo;591;39.882;55
594157;DDC1AA0120000860X9;2;sem dardo;533;18.345;25
490495;MBA2AA000150010099;2;sem dardo;300;16.215;15
490489;TGCDAA008000061099;1;com dardo;423;15.068;25
490517;7KAEAS007000175099;1;com dardo;379;12.23;15
490529;NPCCAS008000136099;2;sem dardo;339;16.782;25
594197;LICDAA010000096099;2;sem dardo;363;19.808;25
490542;KHCEAA0160000360X9;2;sem dardo;653;21.8;25
